,text,verdict
983,#riphulkhogan my heart is ripping like your shirt. wwe'll miss you.,true
984,"alaskan reporter says ""f*ck this,"" quits on live tv — her coworker's reaction is priceless:",true
985,uk jihadi john is 'wounded in us airstrike on secret bunker meeting of isis high command',true
986,what happens to witnesses!,true
987,"police, bystanders and soldiers rushed in to help after the memorial shooting in ottawa",true
988,"he was severus snape. he was the sheriff of nottingham. he was alexander dane. he was, of course, hans gruber. we are devastated.",false
989,stephen curry is taking—and making—more absurdly long 3-pointers than ever. via,false
990,#mh17 is believed shot down with old soviet-built buk surface-to-air missile system.,true
991,"""talking angela is a hacker"" ""he's a kidnapper"" ""he watches u through ur camera"" ""he asks about ur personal life""",true
992,now kurds are being killed by the chemical weapons of isis what more excuses do you have to not help us? #kobane,true
993,"the press conf makes #ferguson pd look like they've gone from stonewalling to counter punching. we give up a name, we drag his thru the mud.",true
994,"congratulations, jennifer lawrence! #oscarnoms #oscars",false
995,ex-marlboro man dies from smoking-related disease...,true
996,"barack obama has doj shut down the amber alert system...so, we can add dead kids to the lengths he's is willing to go in his shutdown game.",true
997,some #wednesdaywisdom from #thelionking 🌟,false
998,"question for #ferguson police chief? if officer darren wilson was in pursuit of a robbery suspect, why tell kids to get out of the road? lie",true
999,microsoft to buy mojang for $2 billion - report. deal to be finalised as early as this week.,true
1000,.@justinbieber and strip down for their new ads: 😍,false
1001,afghan woman 'kills 25 taliban' militants after son shot dead,true
1002,today's cover: meet the teen who's made $72 million trading stocks on his lunch breaks,true
1003,"fukushima reactors leaking into groundwater, can't be stopped from getting in ocean, buildings now on mushy land",true
1004,islamic tribunal using sharia law in texas has been confirmed #a4a,true
1005,".@eamaddennfl successfully predicted the final score of #sb49. yes, it's true:",true
1006,a world without chocolate?! two of the world's biggest chocolate makers could face a shortage:,true
1007,"german forest ranger finds that trees have social networks, too",false
1008,evidence destroyed? campaign made payments to hard drive and document destruction company #makeamericagreatagain,true
1009,"after an absence of 65 years, the afghan fanged deer has returned",true
1010,'madden 15' predicted the patriots would win 28-24. which is exactly what happened.,true
1011,#breaking: suspect in beheading of journalist james foley named as 24 y/o abdel-majed abdel bary. via,true
1012,"paul kantner, founding member of jefferson airplane, dies at 74, publicist says - san francisco gate",false
1013,the real takeaway from the #gopdebate? this ted cruz snub.,false
1014,"some authoritarian americans are pissed that i'm helping this hong kong ""hands up, don't shoot"" picture go viral:",true
1015,dear you're not the 1st woman presidential candidate. victoria woodhull is. look,true
1016,malia obama wears t shirt of an anti white anti cop rap group. #nypd the family that agitates together stays together,true
1017,"clinton: ""every single american should be outraged"" by what's happening in flint, mich. #nprdebate",false
1018,#recall iraqi chem weapons gwb lied about? kobani kurds report isis using chem weapons!,true
1019,snipers set up on national art gallery as we remain barricaded in centre block on parliament hill #cdnpoli.,true
1020,oprah: “bill cosby drugged & tried to rape me” 😳😫😱,true
1021,when refusing to pay the 5p bag charge backfires 😂🙈,true
1022,al arabiya television station says three americans have reportedly been kidnapped in baghdad in iraq,false
1023,seriously?! i must be doing good in life. more fake #fluffydied shit popping up.,true
1024,fanged deer spotted in afghanistan for the first time in 65yrs rt mt cc,true
1025,vladimir putin’s motorcade as seen from the air.,true
1026,"#assholeoftheday sen. thomas corbin, for saying women are ""a lesser cut of meat""",true
1027,we send our deepest condolences to the family and friends of paul walker and roger rodas.,true
1028,chat about with +,false
1029,happy #nationalhugday,false
1030,don't put your iphone 6 in your pocket y'all,true
1031,the #charliehebdo attack suspects have reportedly fired shots while robbing a petrol station,true
1032,#breaking: justin bieber thwarts bear attack!!,true
1033,obama appoints fatima noor to homeland security post!! the fox in the henhouse!! #ccot #tcot #pjnet,true
1034,soldier shot at national war memorial in ottawa,true
1035,'fast and furious' cast mourns paul walker's death,true
1036,"morocco says it has arrested a belgian national linked to men who carried out paris attack, in which 130 people died",false
1037,"halftime in rio. usa: 52 serbia: 29 kevin durant: 24 we see you, kd.",false
1038,raven symone blasts bill cosby rape story,true
1039,"currently boycotting walmart & sam's on w. florissant they donated 10,000 to darren wilson!!!!!! cars are turning around! #fergusonoctober",true
1040,"paula deen moves to have discrimination suit dismissed. just in time for her new book ""how to cook a jew"".",true
1041,"more: ottawa shootings suspect identified as michael zehaf-bibeau, 32; unclear if there are other shooters:",true
1042,they left syria in 2013 for a camp in jordan and arrived in detroit last week. their story,false
1043,"eagles guitarist glenn frey has died, the band announces",false
1044,"kate winslet and leonardo dicaprio #sagawards embrace, we repeat kate and leo sag awards embrace. ❤",false
1045,it ain't banksy! meet artist behind the iconic #charliehebdo pencil tribute,true
1046,"apparently microsoft are trying to buy mojang, the creators of minecraft, for around $2 billion... o_o",true
1047,"five people killed and two others seriously wounded in school shooting in western canada, pm justin trudeau says",false
1048,"saudi cleric proclaims snowman-building 'anti-islamic' (photos, video)",true
1049,iphone 6 plus users are sitting on and bending their enormous new phones,true
1050,hard to believe paul walker died yesterday. no more fast & furious. way too young. #rip,true
1051,"340,000 pledge to boycott over transgender bathroom policy",true
1052,"suspects in #charliehebdo attack spoke to police by phone and said they wanted to die as martyrs, says french mp.",true
1053,#ferguson police: officer involved in fatal shooting of michael brown didn't know he was suspect in alleged robbery.,true
